name,cover,province_id,city_id,district_id,address,latitude,longitude,contact_number,opening_hours,court_types,is_indoor,facilities,court_qty,base_price,description,rating,enrolling_count,status
保利朝林A8网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,崔各庄机场辅路122号保利朝林文创园A-8馆),40.02013,116.539919,15210200960,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""23:00""}]",[0],[1],{},1,178,这里不错,0.0,0,0
合拍网球培训(金盏店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,机场辅路东营村123号,40.017717,116.532216,15001029667,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""23:00""}]",[0],[1],"{""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",5,141,这里不错,0.0,0,0
动之光网球场(浩华文创园店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,观唐东路5号院浩华文创园,40.025764,116.507815,18513391826,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""06:00"", ""end_time"": ""22:00""}]",[0],[0],{},6,144,这里不错,0.0,0,0
动之光·宏昌竣网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,来广营东路88号(宏昌竣体育公园内),40.030284,116.477854,18513391826,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},7,173,这里不错,0.0,0,0
No996红土网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,将台地区崔各庄地区南影路9号中国电影博物馆西南角,39.996379,116.519648,13129881836,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],"{""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",2,180,这里不错,0.0,0,0
GogoSwing新生网球培训 匹克球(望京店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,来广营北路一号院内(天来运停车场),40.00314,116.382763,15611061928,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""06:00"", ""end_time"": ""22:00""}]",[0],[0],{},2,159,这里不错,0.0,0,0
中体一方网球培训,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,广渠东路2号,39.887865,116.512032,13810304274,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]","{""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",10,193,这里不错,0.0,0,0
得乐网球培训(大鲁店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,海丰宝物流园  距马家湾湿地公园290m,39.840916,116.561404,13910283357,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[1],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",4,160,这里不错,0.0,0,0
匠心之轮国际网球中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,黑庄户地区郎辛庄村北万通路2号(扬州水乡青青家园会所富力又一城旁),39.847229,116.561419,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],"[1, 0]",{},16,165,这里不错,0.0,0,0
RTG国际网球俱乐部(朝阳大悦城,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,东五环住总塘悦影视小镇一号库) 距中国传媒大学步行1.5km,39.912312,116.557391,13141231229,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""09:00"", ""end_time"": ""22:00""}]",[0],[1],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",2,151,这里不错,0.0,0,0
杰瑞网球俱乐部(甘露园店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,八里庄街道朝阳北路112-15号(青年路地铁站B东北口步行340米),39.922459,116.511912,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""21:00""}]",[0],[0],"{""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",1,152,这里不错,0.0,0,0
一名网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,双桥路6号院 距宇宙影视基地步行840m,39.883077,116.572786,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[1],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",2,172,这里不错,0.0,0,0
RTG国际网球俱乐部(安家校区),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,东坝地区醉公坟甲5号21栋二层 距地铁姚家园站C口步行970m,39.952181,116.527994,13141231229,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""22:00""}]",[0],[1],"{""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",3,164,这里不错,0.0,0,0
得乐网球培训(东坝店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,朝运街红松园26号院 距铁十六局东站公交站50m,39.965673,116.555223,13911529021,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[0],"{""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",2,190,这里不错,0.0,0,0
朝阳体育中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,姚家园路77号 距地铁姚家园站C口步行540m,39.941092,116.523126,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""10:00"", ""end_time"": ""22:00""}]",[0],"[1, 0]",{},24,192,这里不错,0.0,0,0
浩生体育网球俱乐部(东风9号店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,东风南路与朝阳站西路交汇处 ,39.948693,116.507329,18510053505,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""06:00"", ""end_time"": ""24:00""}]",[0],[0],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",4,116,这里不错,0.0,0,0
象果网球ECORN TENNIS PA,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,观音堂社区夏日文化广场北侧 ,39.886466,116.523288,17611257677,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""06:00"", ""end_time"": ""23:00""}]",[0],[0],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",14,180,这里不错,0.0,0,0
柠远体育网球Lifetime Sports Tennis(匠心之轮店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,郎辛庄路1号匠心之轮国际网球中心内 距地铁7号线郎辛庄站B东北口步行670m,39.857861,116.575318,16619753602,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[1],{},3,170,这里不错,0.0,0,0
艾锐斯体育小镇,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,恒泰大厦东50米  距地铁6号线十里堡地铁站出口550m,39.922919,116.502052,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[0],{},13,123,这里不错,0.0,0,0
艾锐斯网球Ares tennis(国网校区,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,奥运村街道林萃路国家网球中心k区),40.020644,116.378465,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""23:00""}]",[0],[0],{},1,156,这里不错,0.0,0,0
燃动网球培训(朝阳大悦城,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,晨光家园b区北43米 距地铁十里堡站B东北口步行1.1km,39.916575,116.504441,19331632563,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],"{""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",1,182,这里不错,0.0,0,0
海伦网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,石佛营路1号院内晨光家园北侧,39.927685,116.505082,18618224280,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""8:00"", ""end_time"": ""22:00""}]",[0],[0],{},4,193,这里不错,0.0,0,0
乐球网球场(百子湾店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,广百东路百子湾公共汽车站西门旁(No Ping Park陆冲滑板公园),39.894606,116.490877,15711271503,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""23:00""}]",[0],"[1, 0]","{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",6,127,这里不错,0.0,0,0
北京超感网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,平房乡平房北街135号鼎新科技产业园内,39.951146,116.541188,18710285961,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""09:00"", ""end_time"": ""21:00""}]",[0],"[1, 0]","{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",2,150,这里不错,0.0,0,0
Vita网球匹克球·酷爱(赛洛城店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,南磨房地区沿海赛洛城321号楼北侧运动公园,39.897166,116.506,13341135683,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""22:00""}]",[0],[0],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",2,128,这里不错,0.0,0,0
动之光·大望路网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,百子湾路29号院西院2层,39.901319,116.475681,18310770105,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""24:00""}]",[0],[1],{},3,172,这里不错,0.0,0,0
得乐网球培训,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,石佛营路十里堡北里一号,39.928037,116.50252,13051138521,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[0],"{""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp""}",13,157,这里不错,0.0,0,0
OPeN STAR网球俱乐部(星河湾店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,四季星河南街星河湾酒店东侧 ,39.926259,116.526471,15313833680,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[0],{},2,200,这里不错,0.0,0,0
齐动力网球(老山基地),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,老山西街5号,39.915619,116.216129,57983688,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""20:00""}]",[0],[1],{},2,141,这里不错,0.0,0,0
启晨体育潞城全民健身中心网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,全民健身中心三层网球馆,39.872945,116.431652,18614068548,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[0],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",1,188,这里不错,0.0,0,0
浩生网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,驼房营路甲1号,39.979819,116.503341,15810553505,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""10:00"", ""end_time"": ""21:00""}]",[0],[1],"{""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",4,175,这里不错,0.0,0,0
PadelOne板式网球匹克球,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,酒仙桥北路9号恒通国际创新园,39.988106,116.492523,18610140996,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""22:00""}]",[0],[0],{},2,175,这里不错,0.0,0,0
银橄榄网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,亮马桥路40号,39.952236,116.472974,64664824,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""22:00""}]",[0],[0],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""change"": ""https://static.poptennis.com.cn/court/icon/change.webp""}",4,125,这里不错,0.0,0,0
K·TENNIS克拉网球玩家俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,四元桥购物中心四楼(顶楼停车场),39.978908,116.461315,15110108801,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""23:00""}]",[0],[1],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",4,105,这里不错,0.0,0,0
郑洁网球汇(国贸店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,景恒街CBD文化体育广场内(国贸地铁站D西南口步行460米),39.907903,116.458473,17276422528,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""22:00""}]",[0],[0],{},2,100,这里不错,0.0,0,0
得乐网球培训(欢乐谷网球场店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,周家庄村111号,39.86204,116.481507,13911529021,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""22:00""}]",[0],[0],"{""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp""}",1,147,这里不错,0.0,0,0
汐润网球俱乐部(,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,昌平路202号碧水庄园北区(,40.115336,116.278899,18500058520,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""06:00"", ""end_time"": ""23:00""}]",[0],[1],{},3,178,这里不错,0.0,0,0
得乐网球(锦绣园网球场),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,幸福村中路15号锦绣园公寓D座锦绣园游泳健身俱乐部3层,39.937285,116.446612,13911529021,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""09:00"", ""end_time"": ""20:00""}]",[0],[0],{},1,158,这里不错,0.0,0,0
NEXTCHAMP网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,幸福村中路15号锦绣园公寓D座锦绣园游泳健身俱乐部3层,39.937285,116.446612,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""23:00""}]",[0],[1],"{""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",1,170,这里不错,0.0,0,0
权景网球培训学院,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,顺白路28号一号地国际艺术区D区(近一号地园区南门),39.898977,116.557254,18801313197,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""23:00""}]",[0],[1],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""no_smoking"": ""https://static.poptennis.com.cn/court/icon/no_smoking.webp"", ""lounge"": ""https://static.poptennis.com.cn/court/icon/lounge.webp"", ""ac"": ""https://static.poptennis.com.cn/court/icon/ac.webp"", ""restroom"": ""https://static.poptennis.com.cn/court/icon/restroom.webp"", ""shower"": ""https://static.poptennis.com.cn/court/icon/shower.webp""}",6,188,这里不错,0.0,0,0
齐动力网球(分钟寺基地),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,小红门路312号龙爪树宾馆院内综合楼二楼,39.849956,116.456108,57983688,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,188,这里不错,0.0,0,0
柏林瀚网球馆(望京店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,柏林瀚网球馆(望京店),39.921444,116.443136,13911599086,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""07:00"", ""end_time"": ""22:00""}]",[0],[1],"{""store"": ""https://static.poptennis.com.cn/court/icon/store.webp"", ""change"": ""https://static.poptennis.com.cn/court/icon/change.webp"", ""heating"": ""https://static.poptennis.com.cn/court/icon/heating.webp""}",2,153,这里不错,0.0,0,0
朝阳公园网球中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,11,1,5,朝阳公园南路1号,39.940044,116.48233,65918383,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""7:00"", ""end_time"": ""22:00""}]",[0],[0],{},11,195,这里不错,0.0,0,0
